sender_account,receiver_account,transaction_amount,timestamp,is_fraud
N_000393,N_000240,2563.23,2023-05-16 03:00:00,0
N_000026,M_REC_000342,34.21,2023-05-16 03:00:00,1
M_LAU_000159,N_001990,3654.71,2023-05-16 03:00:00,1
M_LAU_000062,N_001981,5843.46,2023-05-16 03:00:00,1
N_000784,N_001260,338.42,2023-05-16 03:00:00,0
N_000398,N_000043,1205.75,2023-05-16 03:00:00,0
M_LAU_000437,N_001957,5626.65,2023-05-16 04:00:00,1
M_LAU_000437,N_001970,5585.87,2023-05-16 04:00:00,1
N_000017,M_ACT_000497,200.0,2023-05-16 04:00:00,1
N_001100,N_000804,235.05,2023-05-16 04:00:00,0
M_LAU_000460,N_001967,9339.66,2023-05-16 04:00:00,1
M_LAU_000460,N_001962,9720.54,2023-05-16 04:00:00,1
N_000562,N_001862,358.09,2023-05-16 04:00:00,0
N_000046,M_REC_000293,135.03,2023-05-16 04:00:00,1
M_LAU_000233,N_001987,4514.8,2023-05-16 04:00:00,1
M_LAU_000071,N_001971,4205.46,2023-05-16 04:00:00,1
M_LAU_000062,N_001988,5612.97,2023-05-16 04:00:00,1
M_LAU_000018,N_001990,4840.01,2023-05-16 04:00:00,1
N_000000,M_ACT_000078,50.0,2023-05-16 04:00:00,1
N_001313,N_000805,168.51,2023-05-16 04:00:00,0
N_000033,M_ACT_000391,200.0,2023-05-16 04:00:00,1
M_LAU_000384,N_001952,6989.18,2023-05-16 04:00:00,1
N_001141,N_000067,634.42,2023-05-16 04:00:00,0
N_001063,N_001013,1150.94,2023-05-16 04:00:00,0
N_001895,N_001508,5000.0,2023-05-16 04:00:00,0
N_000011,M_ACT_000391,100.0,2023-05-16 05:00:00,1
N_000976,N_001029,31.91,2023-05-16 05:00:00,0
N_001120,N_000900,30.99,2023-05-16 05:00:00,0
M_LAU_000004,N_001986,8262.47,2023-05-16 05:00:00,1
N_000001,M_ACT_000191,200.0,2023-05-16 05:00:00,1
M_LAU_000233,N_001963,4645.35,2023-05-16 05:00:00,1
M_LAU_000233,N_001996,4690.12,2023-05-16 05:00:00,1
N_000043,M_REC_000493,173.48,2023-05-16 05:00:00,1
N_000225,N_000330,90.89,2023-05-16 05:00:00,0
N_000816,N_000272,38.26,2023-05-16 06:00:00,0
N_000656,N_001280,483.43,2023-05-16 06:00:00,0
N_000019,M_REC_000099,96.54,2023-05-16 06:00:00,1
M_LAU_000109,N_001967,4586.96,2023-05-16 06:00:00,1
N_001192,N_001534,340.85,2023-05-16 06:00:00,0
M_LAU_000062,N_001955,5833.2,2023-05-16 06:00:00,1
M_ACT_000191,N_001959,200.0,2023-05-16 06:00:00,1
N_000028,M_ACT_000436,100.0,2023-05-16 06:00:00,1
M_LAU_000062,N_001984,5825.81,2023-05-16 06:00:00,1
N_000187,N_001528,928.51,2023-05-16 06:00:00,0
N_000022,M_REC_000364,67.99,2023-05-16 06:00:00,1
N_000946,N_000788,1274.57,2023-05-16 06:00:00,0
N_000007,M_ACT_000078,500.0,2023-05-16 06:00:00,1
M_LAU_000159,N_001999,3696.82,2023-05-16 06:00:00,1
N_001977,N_000931,86.44,2023-05-16 06:00:00,0
M_LAU_000437,N_001956,5982.42,2023-05-16 06:00:00,1
N_001487,N_001564,139.28,2023-05-16 06:00:00,0
N_001550,N_001706,494.54,2023-05-16 06:00:00,0
N_000021,M_REC_000145,163.09,2023-05-16 06:00:00,1
M_LAU_000481,N_001954,6807.93,2023-05-16 06:00:00,1
N_000399,N_000255,5000.0,2023-05-16 06:00:00,0
N_000025,M_REC_000055,142.38,2023-05-16 06:00:00,1
M_ACT_000078,N_001953,500.0,2023-05-16 07:00:00,1
M_LAU_000071,N_001993,4404.77,2023-05-16 07:00:00,1
M_ACT_000497,N_001999,200.0,2023-05-16 07:00:00,1
N_001527,N_001339,4670.94,2023-05-16 07:00:00,0
N_000019,M_ACT_000497,200.0,2023-05-16 07:00:00,1
M_ACT_000078,N_001964,50.0,2023-05-16 07:00:00,1
N_000015,M_ACT_000436,200.0,2023-05-16 07:00:00,1
N_000286,N_000800,397.45,2023-05-16 07:00:00,0
N_001935,N_000425,1682.37,2023-05-16 07:00:00,0
N_000016,M_REC_000375,86.54,2023-05-16 07:00:00,1
M_LAU_000298,N_001972,2866.85,2023-05-16 07:00:00,1
N_000328,N_001937,79.57,2023-05-16 07:00:00,0
M_LAU_000481,N_001960,6813.75,2023-05-16 07:00:00,1
N_000500,N_001815,459.94,2023-05-16 07:00:00,0
N_000002,M_ACT_000034,500.0,2023-05-16 08:00:00,1
M_LAU_000109,N_001957,4504.18,2023-05-16 08:00:00,1
M_LAU_000159,N_001961,3399.92,2023-05-16 08:00:00,1
N_000109,N_000417,5000.0,2023-05-16 08:00:00,0
N_001232,N_000251,46.57,2023-05-16 08:00:00,0
N_000739,N_001986,321.97,2023-05-16 08:00:00,0
M_LAU_000437,N_001957,5981.68,2023-05-16 08:00:00,1
N_000318,N_001612,2268.13,2023-05-16 08:00:00,0
M_LAU_000062,N_001951,5693.04,2023-05-16 08:00:00,1
N_001235,N_000166,196.46,2023-05-16 08:00:00,0
M_LAU_000071,N_001997,4285.73,2023-05-16 08:00:00,1
M_LAU_000279,N_001962,3643.17,2023-05-16 08:00:00,1
M_LAU_000279,N_001978,3714.11,2023-05-16 09:00:00,1
M_LAU_000233,N_001966,4582.06,2023-05-16 09:00:00,1
M_LAU_000159,N_001962,3676.28,2023-05-16 09:00:00,1
N_000394,N_001689,158.12,2023-05-16 09:00:00,0
N_000032,M_REC_000360,188.86,2023-05-16 09:00:00,1
M_LAU_000004,N_001958,8106.06,2023-05-16 09:00:00,1
M_LAU_000384,N_001965,7359.42,2023-05-16 09:00:00,1
M_LAU_000481,N_001975,6380.12,2023-05-16 09:00:00,1
N_000133,N_000123,55.13,2023-05-16 09:00:00,0
M_LAU_000004,N_001956,8057.44,2023-05-16 09:00:00,1
N_000014,M_REC_000495,67.86,2023-05-16 09:00:00,1
N_000506,N_001888,161.62,2023-05-16 09:00:00,0
M_LAU_000279,N_001961,3628.26,2023-05-16 09:00:00,1
N_001752,N_001769,188.72,2023-05-16 09:00:00,0
M_LAU_000018,N_001955,4741.08,2023-05-16 10:00:00,1
M_LAU_000481,N_001983,6481.92,2023-05-16 10:00:00,1
N_000219,N_001176,48.64,2023-05-16 10:00:00,0
M_LAU_000062,N_001969,5718.84,2023-05-16 10:00:00,1
M_LAU_000071,N_001979,4338.13,2023-05-16 10:00:00,1
N_000027,M_ACT_000397,100.0,2023-05-16 10:00:00,1
N_000198,N_000001,162.9,2023-05-16 10:00:00,0
M_LAU_000437,N_001979,5880.58,2023-05-16 10:00:00,1
N_000001,M_REC_000462,180.03,2023-05-16 10:00:00,1
N_001569,N_000389,66.34,2023-05-16 10:00:00,0
N_000844,N_001535,4367.18,2023-05-16 10:00:00,0
M_LAU_000018,N_001959,4714.36,2023-05-16 11:00:00,1
M_LAU_000159,N_001954,3436.72,2023-05-16 11:00:00,1
M_LAU_000011,N_001960,4457.32,2023-05-16 11:00:00,1
M_ACT_000436,N_001978,100.0,2023-05-16 11:00:00,1
N_000170,N_000425,2801.87,2023-05-16 11:00:00,0
N_000019,M_ACT_000041,50.0,2023-05-16 11:00:00,1
M_LAU_000279,N_001997,3641.38,2023-05-16 11:00:00,1
N_000969,N_001133,112.58,2023-05-16 11:00:00,0
M_ACT_000397,N_001978,100.0,2023-05-16 11:00:00,1
M_LAU_000384,N_001970,7124.86,2023-05-16 11:00:00,1
N_001656,N_000966,1417.16,2023-05-16 11:00:00,0
N_000016,M_REC_000351,150.76,2023-05-16 11:00:00,1
M_LAU_000298,N_001952,2830.67,2023-05-16 11:00:00,1
M_LAU_000298,N_001969,2868.62,2023-05-16 12:00:00,1
N_000271,N_001054,631.68,2023-05-16 12:00:00,0
M_LAU_000109,N_001989,4467.88,2023-05-16 12:00:00,1
M_LAU_000481,N_001987,6802.14,2023-05-16 12:00:00,1
N_000008,M_ACT_000436,50.0,2023-05-16 12:00:00,1
M_LAU_000018,N_001958,4866.93,2023-05-16 12:00:00,1
M_LAU_000460,N_001967,9112.85,2023-05-16 12:00:00,1
N_000028,M_REC_000094,16.11,2023-05-16 12:00:00,1
N_000567,N_001874,661.64,2023-05-16 12:00:00,0
M_LAU_000233,N_001959,4419.23,2023-05-16 12:00:00,1
M_LAU_000011,N_001967,4422.82,2023-05-16 12:00:00,1
M_LAU_000159,N_001992,3630.64,2023-05-16 12:00:00,1
M_LAU_000298,N_001992,2785.37,2023-05-16 12:00:00,1
M_LAU_000233,N_001983,4687.99,2023-05-16 12:00:00,1
N_001497,N_000900,162.4,2023-05-16 13:00:00,0
M_ACT_000034,N_001973,500.0,2023-05-16 13:00:00,1
N_000030,M_ACT_000078,500.0,2023-05-16 13:00:00,1
N_001479,N_001485,209.57,2023-05-16 13:00:00,0
N_000051,N_001416,178.6,2023-05-16 13:00:00,0
N_001175,N_001977,111.99,2023-05-16 13:00:00,0
N_000447,N_001455,3094.59,2023-05-16 13:00:00,0
N_001542,N_001543,325.4,2023-05-16 13:00:00,0
N_000021,M_REC_000376,35.89,2023-05-16 13:00:00,1
N_001523,N_001947,2999.38,2023-05-16 13:00:00,0
N_000965,N_000294,115.85,2023-05-16 14:00:00,0
N_000096,N_000244,1503.49,2023-05-16 14:00:00,0
N_000016,M_REC_000390,88.77,2023-05-16 14:00:00,1
N_001520,N_001895,711.87,2023-05-16 14:00:00,0
M_ACT_000041,N_001970,50.0,2023-05-16 14:00:00,1
N_000039,M_REC_000477,197.55,2023-05-16 14:00:00,1
N_000004,M_ACT_000041,100.0,2023-05-16 15:00:00,1
N_000003,M_REC_000101,176.66,2023-05-16 15:00:00,1
N_001753,N_000129,265.17,2023-05-16 15:00:00,0
N_000048,M_REC_000381,161.55,2023-05-16 15:00:00,1
N_000815,N_000564,5000.0,2023-05-16 15:00:00,0
N_000039,M_ACT_000191,100.0,2023-05-16 15:00:00,1
N_001628,N_001611,1901.2,2023-05-16 15:00:00,0
N_001604,N_001241,94.12,2023-05-16 15:00:00,0
N_000049,M_REC_000202,77.01,2023-05-16 15:00:00,1
N_000655,N_001569,5000.0,2023-05-16 15:00:00,0
N_000014,M_ACT_000084,500.0,2023-05-16 15:00:00,1
N_000826,N_001762,5000.0,2023-05-16 15:00:00,0
N_001482,N_000132,127.84,2023-05-16 16:00:00,0
N_001050,N_001179,757.96,2023-05-16 16:00:00,0
N_000060,N_000429,2036.1,2023-05-16 16:00:00,0
N_000014,M_ACT_000191,200.0,2023-05-16 16:00:00,1
N_000140,N_001502,5000.0,2023-05-16 16:00:00,0
N_001667,N_001209,5000.0,2023-05-16 16:00:00,0
M_ACT_000041,N_001956,100.0,2023-05-16 17:00:00,1
N_000821,N_000350,94.87,2023-05-16 17:00:00,0
N_001600,N_000469,1348.94,2023-05-16 17:00:00,0
N_000017,M_REC_000048,113.43,2023-05-16 17:00:00,1
N_000046,M_REC_000232,115.77,2023-05-16 17:00:00,1
N_000018,M_ACT_000191,500.0,2023-05-16 17:00:00,1
N_000018,M_REC_000190,23.65,2023-05-16 17:00:00,1
N_000042,M_REC_000137,103.3,2023-05-16 18:00:00,1
N_001000,N_001341,5000.0,2023-05-16 18:00:00,0
N_001849,N_000186,1038.04,2023-05-16 18:00:00,0
N_001087,N_000800,102.86,2023-05-16 18:00:00,0
N_000361,N_001769,5000.0,2023-05-16 19:00:00,0
N_000825,N_000902,65.77,2023-05-16 19:00:00,0
N_001216,N_000565,5000.0,2023-05-16 19:00:00,0
N_000928,N_001616,305.93,2023-05-16 19:00:00,0
N_001594,N_001206,2124.31,2023-05-16 19:00:00,0
N_001876,N_000106,685.52,2023-05-16 20:00:00,0
N_000563,N_001671,161.73,2023-05-16 20:00:00,0
N_001761,N_000576,1664.65,2023-05-16 20:00:00,0
N_000576,N_000177,52.33,2023-05-16 20:00:00,0
N_000010,M_ACT_000084,100.0,2023-05-16 20:00:00,1
N_000003,M_ACT_000041,200.0,2023-05-16 20:00:00,1
N_000593,N_000597,225.29,2023-05-16 20:00:00,0
N_001831,N_001369,170.03,2023-05-16 20:00:00,0
N_000894,N_000210,5000.0,2023-05-16 20:00:00,0
N_000963,N_001747,1789.97,2023-05-16 20:00:00,0
N_001389,N_000646,4276.18,2023-05-16 21:00:00,0
N_000242,N_000967,81.16,2023-05-16 21:00:00,0
N_000513,N_000488,1274.86,2023-05-16 21:00:00,0
N_000009,M_ACT_000041,50.0,2023-05-16 21:00:00,1
N_000014,M_REC_000291,179.02,2023-05-16 21:00:00,1
N_000826,N_000942,431.77,2023-05-16 21:00:00,0
N_001632,N_000578,1120.99,2023-05-16 21:00:00,0
N_000454,N_001025,513.29,2023-05-16 22:00:00,0
N_001611,N_001842,5000.0,2023-05-16 22:00:00,0
M_ACT_000041,N_001967,200.0,2023-05-16 22:00:00,1
N_001522,N_000286,338.79,2023-05-16 22:00:00,0
N_000007,M_REC_000536,94.29,2023-05-16 23:00:00,1
N_000617,N_000903,541.02,2023-05-16 23:00:00,0
N_000800,N_000147,360.1,2023-05-16 23:00:00,0
N_001823,N_001138,98.93,2023-05-16 23:00:00,0
N_000335,N_001970,47.49,2023-05-16 23:00:00,0
N_000897,N_001789,2234.32,2023-05-16 23:00:00,0
N_000480,N_001519,2381.37,2023-05-16 23:00:00,0
N_000740,N_001570,5000.0,2023-05-16 23:00:00,0
N_001668,N_001283,3786.0,2023-05-16 23:00:00,0
N_000039,M_REC_000385,41.48,2023-05-16 23:00:00,1
N_000409,N_001235,42.61,2023-05-16 23:00:00,0
N_000036,M_REC_000279,197.15,2023-05-16 23:00:00,1
N_000637,N_000741,1177.7,2023-05-16 23:00:00,0
N_000004,M_EXT_000417,415.86,2023-05-17 00:00:00,1
N_000004,M_EXT_000378,2000.0,2023-05-17 00:00:00,1
N_000001,M_LAU_000422,16291.99,2023-05-17 00:00:00,1
N_000034,M_LAU_000434,48691.53,2023-05-17 00:00:00,1
N_000029,M_REC_000293,21.32,2023-05-17 00:00:00,1
N_000032,M_EXT_000440,100.0,2023-05-17 00:00:00,1
N_000028,M_EXT_000518,100.0,2023-05-17 00:00:00,1
N_000006,M_EXT_000193,335.05,2023-05-17 00:00:00,1
N_000000,M_ACT_000078,100.0,2023-05-17 00:00:00,1
N_000025,M_EXT_000547,1301.2,2023-05-17 00:00:00,1
N_000007,M_LAU_000262,30981.53,2023-05-17 00:00:00,1
N_000025,M_LAU_000212,47181.2,2023-05-17 00:00:00,1
N_000003,M_LAU_000205,33599.79,2023-05-17 00:00:00,1
N_000001,M_EXT_000526,296.5,2023-05-17 00:00:00,1
N_000839,N_001060,435.76,2023-05-17 00:00:00,0
N_000049,M_EXT_000236,2000.0,2023-05-17 00:00:00,1
N_001951,N_000492,2442.27,2023-05-17 00:00:00,0
N_000039,M_EXT_000244,209.61,2023-05-17 00:00:00,1
N_000048,M_LAU_000032,20568.13,2023-05-17 00:00:00,1
N_000030,M_EXT_000541,883.01,2023-05-17 00:00:00,1
N_000024,M_LAU_000348,34066.25,2023-05-17 00:00:00,1
N_000017,M_LAU_000287,27050.71,2023-05-17 00:00:00,1
N_000048,M_EXT_000318,2000.0,2023-05-17 00:00:00,1
N_000024,M_EXT_000182,2000.0,2023-05-17 00:00:00,1
N_000038,M_EXT_000189,383.63,2023-05-17 00:00:00,1
N_000007,M_EXT_000028,489.82,2023-05-17 00:00:00,1
N_000022,M_LAU_000209,21716.14,2023-05-17 00:00:00,1
N_001537,N_001772,286.26,2023-05-17 00:00:00,0
N_000587,N_000960,656.68,2023-05-17 00:00:00,0
N_000563,N_001419,881.19,2023-05-17 00:00:00,0
N_000031,M_EXT_000143,1754.99,2023-05-17 00:00:00,1
N_000046,M_EXT_000497,370.76,2023-05-17 00:00:00,1
N_000018,M_EXT_000571,160.82,2023-05-17 00:00:00,1
N_000005,M_LAU_000512,22470.02,2023-05-17 00:00:00,1
N_000043,M_EXT_000319,2000.0,2023-05-17 00:00:00,1
N_000034,M_EXT_000332,2000.0,2023-05-17 00:00:00,1
N_000022,M_EXT_000139,879.59,2023-05-17 00:00:00,1
N_000013,M_LAU_000567,48017.95,2023-05-17 00:00:00,1
N_000012,M_EXT_000016,783.79,2023-05-17 00:00:00,1
N_000000,M_EXT_000337,429.86,2023-05-17 00:00:00,1
N_000020,M_EXT_000513,305.78,2023-05-17 00:00:00,1
N_000032,M_EXT_000521,563.26,2023-05-17 00:00:00,1
N_000002,M_LAU_000495,24493.29,2023-05-17 00:00:00,1
N_000003,M_EXT_000088,526.38,2023-05-17 00:00:00,1
N_000033,M_LAU_000489,12133.25,2023-05-17 00:00:00,1
N_000021,M_EXT_000588,400.75,2023-05-17 00:00:00,1
N_000012,M_EXT_000347,510.14,2023-05-17 00:00:00,1
N_000015,M_EXT_000352,100.0,2023-05-17 00:00:00,1
N_000038,M_LAU_000598,31639.45,2023-05-17 00:00:00,1
N_000016,M_ACT_000436,200.0,2023-05-17 00:00:00,1
N_000047,M_LAU_000388,31708.77,2023-05-17 00:00:00,1
M_ACT_000084,N_001976,100.0,2023-05-17 01:00:00,1
N_001237,N_000921,111.41,2023-05-17 01:00:00,0
N_001087,N_001009,1423.01,2023-05-17 01:00:00,0
M_LAU_000434,N_001951,6271.88,2023-05-17 01:00:00,1
N_000947,N_000510,5000.0,2023-05-17 01:00:00,0
M_LAU_000598,N_001994,7508.84,2023-05-17 01:00:00,1
N_000022,M_REC_000011,136.13,2023-05-17 01:00:00,1
M_LAU_000434,N_001965,6751.48,2023-05-17 01:00:00,1
N_000007,M_REC_000512,45.63,2023-05-17 01:00:00,1
M_LAU_000567,N_001983,6332.16,2023-05-17 01:00:00,1
M_LAU_000212,N_001980,5590.95,2023-05-17 01:00:00,1
M_LAU_000348,N_001969,6663.26,2023-05-17 01:00:00,1
N_001748,N_001687,617.49,2023-05-17 01:00:00,0
M_LAU_000348,N_001989,6148.96,2023-05-17 01:00:00,1
N_000017,M_ACT_000436,500.0,2023-05-17 01:00:00,1
M_LAU_000348,N_001994,6445.79,2023-05-17 01:00:00,1
N_000113,N_000401,1517.63,2023-05-17 02:00:00,0
N_000035,M_ACT_000397,100.0,2023-05-17 02:00:00,1
M_LAU_000512,N_001985,2549.65,2023-05-17 02:00:00,1
M_LAU_000212,N_001969,5891.35,2023-05-17 02:00:00,1
N_000846,N_000352,16.63,2023-05-17 02:00:00,0
N_000032,M_REC_000446,138.89,2023-05-17 02:00:00,1
N_000014,M_ACT_000191,50.0,2023-05-17 02:00:00,1
N_000035,M_ACT_000084,50.0,2023-05-17 02:00:00,1
M_LAU_000489,N_001998,1378.83,2023-05-17 02:00:00,1
N_000090,N_000878,1309.45,2023-05-17 02:00:00,0
N_000004,M_REC_000117,195.38,2023-05-17 02:00:00,1
N_000048,M_ACT_000397,50.0,2023-05-17 02:00:00,1
N_001775,N_001222,242.55,2023-05-17 02:00:00,0
M_LAU_000512,N_001998,2798.49,2023-05-17 02:00:00,1
M_LAU_000489,N_001994,1478.73,2023-05-17 02:00:00,1
M_LAU_000512,N_001978,2573.4,2023-05-17 03:00:00,1
N_000553,N_000255,2089.16,2023-05-17 03:00:00,0
M_LAU_000512,N_001951,2600.46,2023-05-17 03:00:00,1
N_000671,N_001692,31.67,2023-05-17 03:00:00,0
M_LAU_000567,N_001973,6440.53,2023-05-17 03:00:00,1
N_000916,N_000776,1190.62,2023-05-17 03:00:00,0
M_LAU_000489,N_001976,1460.69,2023-05-17 03:00:00,1
N_000989,N_001646,5000.0,2023-05-17 03:00:00,0
M_ACT_000436,N_001974,500.0,2023-05-17 03:00:00,1
M_LAU_000495,N_001968,3477.92,2023-05-17 03:00:00,1
N_000481,N_001667,276.24,2023-05-17 03:00:00,0
N_000755,N_000122,867.98,2023-05-17 03:00:00,0
M_LAU_000209,N_001995,4099.13,2023-05-17 03:00:00,1
M_LAU_000212,N_001982,5705.51,2023-05-17 03:00:00,1
M_LAU_000388,N_001981,6218.0,2023-05-17 03:00:00,1
M_LAU_000287,N_001992,3591.5,2023-05-17 03:00:00,1
M_LAU_000287,N_001958,3492.79,2023-05-17 03:00:00,1
M_LAU_000434,N_001990,6674.66,2023-05-17 04:00:00,1
M_LAU_000567,N_001968,6721.49,2023-05-17 04:00:00,1
N_000160,N_001360,209.71,2023-05-17 04:00:00,0
N_000028,N_001450,244.79,2023-05-17 04:00:00,0
M_LAU_000434,N_001986,6332.21,2023-05-17 04:00:00,1
N_000286,N_001614,180.12,2023-05-17 04:00:00,0
N_001451,N_000090,482.51,2023-05-17 04:00:00,0
M_LAU_000495,N_001958,3247.38,2023-05-17 04:00:00,1
N_000018,M_ACT_000391,500.0,2023-05-17 04:00:00,1
M_LAU_000209,N_001974,4160.53,2023-05-17 04:00:00,1
N_000002,M_ACT_000084,500.0,2023-05-17 04:00:00,1
M_LAU_000512,N_001992,2749.58,2023-05-17 04:00:00,1
M_LAU_000209,N_001950,4314.71,2023-05-17 04:00:00,1
M_LAU_000209,N_001951,4326.45,2023-05-17 04:00:00,1
M_LAU_000205,N_001978,7815.93,2023-05-17 04:00:00,1
N_000036,M_ACT_000397,100.0,2023-05-17 04:00:00,1
N_000021,N_000509,87.25,2023-05-17 04:00:00,0
M_LAU_000495,N_001961,3336.26,2023-05-17 04:00:00,1
N_001028,N_001070,5000.0,2023-05-17 04:00:00,0
N_000735,N_000824,379.43,2023-05-17 05:00:00,0
N_000025,M_ACT_000084,500.0,2023-05-17 05:00:00,1
N_000706,N_000049,807.41,2023-05-17 05:00:00,0
M_LAU_000567,N_001996,6473.16,2023-05-17 05:00:00,1
M_LAU_000512,N_001984,2710.87,2023-05-17 05:00:00,1
M_LAU_000567,N_001983,6654.12,2023-05-17 05:00:00,1
N_001005,N_000839,553.33,2023-05-17 05:00:00,0
N_000045,M_REC_000372,23.03,2023-05-17 05:00:00,1
M_LAU_000434,N_001989,6867.99,2023-05-17 05:00:00,1
M_LAU_000212,N_001976,5313.04,2023-05-17 05:00:00,1
M_LAU_000262,N_001951,5753.74,2023-05-17 05:00:00,1
M_LAU_000422,N_001980,2634.31,2023-05-17 05:00:00,1
M_LAU_000388,N_001973,5855.58,2023-05-17 05:00:00,1
M_LAU_000489,N_001998,1478.63,2023-05-17 05:00:00,1
N_001281,N_001742,657.51,2023-05-17 05:00:00,0
N_001546,N_000217,5000.0,2023-05-17 05:00:00,0
M_LAU_000287,N_001962,3570.31,2023-05-17 05:00:00,1
M_LAU_000489,N_001952,1496.86,2023-05-17 06:00:00,1
M_LAU_000032,N_001994,4760.96,2023-05-17 06:00:00,1
N_001933,N_001405,200.69,2023-05-17 06:00:00,0
M_LAU_000598,N_001969,7433.1,2023-05-17 06:00:00,1
M_LAU_000422,N_001996,2541.63,2023-05-17 06:00:00,1
M_LAU_000598,N_001975,7563.37,2023-05-17 06:00:00,1
N_000016,M_REC_000366,48.53,2023-05-17 06:00:00,1
N_001007,N_001040,351.32,2023-05-17 06:00:00,0
N_000009,N_000077,10.0,2023-05-17 06:00:00,0
N_000617,N_000975,5000.0,2023-05-17 07:00:00,0
M_LAU_000388,N_001951,6126.11,2023-05-17 07:00:00,1
N_000558,N_001175,334.72,2023-05-17 07:00:00,0
M_LAU_000422,N_001982,2659.22,2023-05-17 07:00:00,1
N_000970,N_000320,68.56,2023-05-17 07:00:00,0
M_LAU_000495,N_001980,3376.71,2023-05-17 07:00:00,1
M_LAU_000205,N_001955,7664.73,2023-05-17 07:00:00,1
N_000018,M_ACT_000391,100.0,2023-05-17 07:00:00,1
N_001409,N_001031,5000.0,2023-05-17 07:00:00,0
N_000049,M_ACT_000436,50.0,2023-05-17 08:00:00,1
N_001351,N_001519,89.21,2023-05-17 08:00:00,0
M_LAU_000598,N_001957,7349.09,2023-05-17 08:00:00,1
N_001167,N_000718,1592.87,2023-05-17 08:00:00,0
N_000012,M_ACT_000497,200.0,2023-05-17 08:00:00,1
M_LAU_000388,N_001958,5953.33,2023-05-17 08:00:00,1
M_LAU_000262,N_001959,5790.98,2023-05-17 08:00:00,1
M_LAU_000287,N_001965,3852.62,2023-05-17 08:00:00,1
M_ACT_000397,N_001977,100.0,2023-05-17 09:00:00,1
M_LAU_000205,N_001970,8063.8,2023-05-17 09:00:00,1
N_001997,N_000332,781.54,2023-05-17 09:00:00,0
M_LAU_000567,N_001972,6547.29,2023-05-17 09:00:00,1
M_LAU_000512,N_001951,2795.18,2023-05-17 09:00:00,1
M_LAU_000262,N_001952,6078.31,2023-05-17 09:00:00,1
M_LAU_000567,N_001973,6348.92,2023-05-17 09:00:00,1
M_LAU_000032,N_001959,4632.31,2023-05-17 09:00:00,1
M_LAU_000287,N_001966,3564.01,2023-05-17 09:00:00,1
M_LAU_000287,N_001973,3824.83,2023-05-17 09:00:00,1
M_LAU_000489,N_001957,1505.87,2023-05-17 09:00:00,1
M_LAU_000262,N_001963,6025.5,2023-05-17 09:00:00,1
N_001830,N_001723,1632.22,2023-05-17 09:00:00,0
M_LAU_000495,N_001950,3377.52,2023-05-17 09:00:00,1
M_LAU_000209,N_001971,4161.97,2023-05-17 10:00:00,1
M_LAU_000495,N_001993,3357.3,2023-05-17 10:00:00,1
M_LAU_000495,N_001951,3442.66,2023-05-17 10:00:00,1
M_LAU_000512,N_001966,2597.99,2023-05-17 10:00:00,1
N_000034,M_REC_000227,32.47,2023-05-17 10:00:00,1
N_000669,N_000784,1765.87,2023-05-17 10:00:00,0
N_000221,N_000670,5000.0,2023-05-17 10:00:00,0
N_000007,M_REC_000509,142.91,2023-05-17 10:00:00,1
M_ACT_000084,N_001974,500.0,2023-05-17 10:00:00,1
N_001787,N_000162,640.67,2023-05-17 10:00:00,0
M_LAU_000212,N_001963,5798.68,2023-05-17 10:00:00,1
N_000590,N_000006,4639.78,2023-05-17 10:00:00,0
M_LAU_000212,N_001953,5560.05,2023-05-17 10:00:00,1
N_000515,N_001027,35.65,2023-05-17 10:00:00,0
M_LAU_000422,N_001990,2546.93,2023-05-17 10:00:00,1
M_LAU_000422,N_001952,2681.27,2023-05-17 10:00:00,1
M_LAU_000032,N_001964,4861.12,2023-05-17 10:00:00,1
N_000025,M_REC_000187,127.53,2023-05-17 10:00:00,1
M_LAU_000287,N_001973,3645.25,2023-05-17 10:00:00,1
M_LAU_000489,N_001971,1429.27,2023-05-17 11:00:00,1
N_000020,M_ACT_000062,200.0,2023-05-17 11:00:00,1
M_LAU_000422,N_001968,2458.66,2023-05-17 11:00:00,1
N_000430,N_001678,5000.0,2023-05-17 11:00:00,0
N_000686,N_001728,3050.39,2023-05-17 11:00:00,0
N_000044,M_REC_000267,89.1,2023-05-17 11:00:00,1
N_001466,N_000696,4775.61,2023-05-17 11:00:00,0
M_LAU_000262,N_001950,5850.88,2023-05-17 11:00:00,1
N_000033,M_ACT_000084,100.0,2023-05-17 11:00:00,1
M_LAU_000212,N_001986,5653.08,2023-05-17 11:00:00,1
N_001075,N_000096,318.29,2023-05-17 11:00:00,0
M_LAU_000212,N_001978,5858.37,2023-05-17 11:00:00,1
M_LAU_000434,N_001990,6642.16,2023-05-17 11:00:00,1
N_000017,M_ACT_000397,200.0,2023-05-17 11:00:00,1
N_000038,M_REC_000380,64.13,2023-05-17 11:00:00,1
M_ACT_000497,N_001984,200.0,2023-05-17 11:00:00,1
M_LAU_000205,N_001972,8365.67,2023-05-17 11:00:00,1
N_001442,N_001065,30.77,2023-05-17 11:00:00,0
M_ACT_000391,N_001994,100.0,2023-05-17 12:00:00,1
M_LAU_000348,N_001952,6576.86,2023-05-17 12:00:00,1
N_001115,N_000868,214.75,2023-05-17 12:00:00,0
N_000814,N_000661,1118.76,2023-05-17 12:00:00,0
N_000039,M_REC_000476,154.49,2023-05-17 12:00:00,1
M_LAU_000348,N_001972,6731.14,2023-05-17 12:00:00,1
