,gnn_proba
C81671979,0.0034733634
C816725319,0.0034535218
C816730097,2.132306e-05
C816733738,2.4368655e-05
C816734128,0.0034737543
C816734951,1.2584411e-05
C816745123,1.34005495e-05
C816753446,2.0027175e-05
C816763307,0.002484301
C8167756,0.003451322
C816802649,0.9999976
C816816966,1.3085349e-05
C816832943,1.4487579e-05
C81686280,0.004616653
C816863228,0.0034681782
C816867193,0.9999964
C816878583,0.0045575113
C816908974,0.0025418617
C816918061,2.3056498e-05
C816938708,1.4318825e-05
C816944286,1.0
C816944340,1.5419393e-05
C816949988,0.0030119997
C816998559,0.0025333746
C817030670,0.0025415623
C817050389,1.9764544e-05
C817051806,0.0034509297
C817054486,2.8940953e-05
C817084269,4.5938148e-05
C817093049,4.3983186e-05
C817101117,0.0030165236
C817104743,0.0025571075
C817125835,0.0034558713
C817135049,0.0044243373
C817148954,1.9488903e-05
C817159225,0.0035121073
C817189397,9.4162504e-05
C817199516,0.0025322877
C817200642,0.0035179195
C817235109,1.8547253e-05
C817236531,0.005318745
C817251866,1.3377209e-05
C817261687,0.99809307
C817279037,1.3799339e-05
C817295948,0.0035171828
C817300984,2.051661e-05
C817324048,0.0046921396
C817343391,1.3058634e-05
C81735476,2.021154e-05
C817360625,2.0890691e-05
C817364295,0.00011326235
C817378937,1.81784e-05
C817388570,2.0165298e-05
C817408306,1.0
C817413708,0.0025582511
C817437107,2.2677283e-05
C817440836,0.00253069
C817441474,0.0035162917
C817442428,0.004015191
C817452120,3.9833478e-05
C817465838,0.0031988367
C817471328,4.8631315e-05
C817474295,0.0025022035
C817488722,0.0035324905
C817499617,0.0035499511
C817502602,0.0031228114
C817504133,2.0979614e-05
C817517705,1.4120787e-05
C817520170,0.0034583826
C817531986,0.0046494924
C817532272,1.813857e-05
C817558897,0.0030624382
C81755978,0.0035698
C817565031,0.9999987
C817579596,0.0040787305
C817583819,1.0
C817593953,0.0025349278
C817598311,0.003451204
C817600415,0.0035350947
C817622325,2.990013e-05
C817623730,4.616687e-05
C817666806,1.2236089e-05
C817672066,0.9999994
C817677427,0.0055669122
C817685061,0.0041070166
C817686896,2.7941578e-05
C817689128,0.0045818994
C817689595,1.3766532e-05
C817714205,0.0025092007
C817714876,0.003639234
C817720732,1.8579314e-05
C817723730,0.005018811
C817739537,0.006127981
C817780568,0.0036830097
C817804627,1.9272638e-05
C817809759,0.0036966656
C817811229,4.4531887e-05
C817817152,0.002501599
C817819913,1.0
C817843152,2.5147237e-05
C817845855,0.0030703826
C817847581,0.0034987156
C817857207,0.9999974
C817877268,0.0036030621
C81791871,0.0035028611
C817923512,0.0025722352
C817927009,0.0025347255
C817938716,0.0034382264
C817945540,0.005520208
C817947790,0.9999944
C817955677,0.003700215
C817956120,0.00027174494
C817959499,1.9697596e-05
C817967886,1.2603677e-05
C81797675,0.0001861063
C817993010,0.004497396
C818014034,0.005086109
C818030507,6.566302e-05
C818042443,0.006652901
C818048483,1.4074107e-05
C818049241,0.0045273034
C818049443,2.0098885e-05
C818051615,0.003020095
C81806526,2.0880196e-05
C818089041,8.26251e-05
C818090319,0.002575173
C818092732,0.0053372635
C818109959,0.0036402545
C81812900,0.0030905823
C818134641,1.9305511e-05
C818142089,2.141854e-05
C818159148,4.8231486e-05
C818159442,0.0030509154
C818165739,0.9999938
C818172292,1.2387798e-05
C81820733,0.0024883244
C818247895,0.0035831854
C818261763,0.0025006663
C818262871,2.0212583e-05
C818267827,0.004380398
C818269500,0.0030012194
C818274877,0.0055444585
C818275446,0.0030580072
C81827846,0.0030961183
C818279609,0.0046484647
C818287672,5.5585584e-05
C818288161,0.0024870655
C81829688,1.3691823e-05
C818301870,0.0035125045
C818302809,0.0035159092
C818324855,0.005335722
C818341950,4.5607238e-05
C818343975,0.008241302
C818389700,0.0037482204
C818414344,0.003589978
C818427771,2.0249896e-05
C818428303,0.0035737795
C818433701,1.2194955e-05
C818444115,0.005165136
C818444263,0.99999595
C818450043,0.003750404
C818466696,0.99999917
C81847230,1.867989e-05
C818475742,4.4643293e-05
C8184905,0.00012059788
C81849981,1.0
C818501759,0.0024890357
C818513360,1.9970244e-05
C818516309,7.6635486e-05
C818516719,0.0007123244
C818517099,0.0030546915
C818517217,2.0163914e-05
C818526011,0.0025335976
C818544537,4.74266e-05
C818550400,0.00010957147
C818570949,0.0034550712
C818615734,0.004759126
C818620719,0.0031219816
C818634798,0.0034599032
C818652036,0.0035690248
C818661844,1.3332288e-05
C818663894,0.0024892457
C818678734,0.0052452246
C818691508,0.002518277
C818691593,0.0025821293
C818693972,0.0037945115
C818704678,0.0030111196
C818718747,0.003515794
C818732924,2.084655e-05
C818741132,1.2914231e-05
C818755236,0.0077463905
C818780412,0.003500099
C818785864,4.692078e-05
C818817145,0.0035270462
C818819345,1.9355213e-05
C818821908,4.3520067e-05
C818833705,0.006694715
C81890546,0.0035443134
C818905702,1.0
C81893110,0.0040779966
C818938869,0.0035031973
C818942754,0.0025317061
C818952879,1.3549563e-05
C818983201,0.99999475
C818990943,0.004136285
C819001043,2.2228667e-05
C819005484,0.0035154598
C819005496,0.003516367
C819011901,0.0035663906
C819022007,0.0025147244
C819022590,0.0035451236
C819025582,0.0025190795
C819031497,0.003042722
C819055917,0.0001328785
C819088145,1.8439638e-05
C819094337,0.003003779
C819102314,0.0036363117
C819102712,0.00017058122
C819104094,1.9121659e-05
C819105316,5.7159075e-05
C819110094,3.9203525e-05
C819143166,0.00466513
C819144240,0.0026218076
C819147844,1.2863588e-05
C819151864,0.0030500875
C819195610,0.004519985
C819197232,0.005390437
C81920160,0.0034458027
C819213498,0.0036061585
C819215004,0.003532647
C819217769,0.0044720448
C819223072,0.005142382
C819226274,6.667169e-05
C819233151,2.0521053e-05
C819241284,1.8563393e-05
C819245534,4.3245982e-05
C819260793,0.0025038037
C819262396,1.0
C819285162,0.0034769615
C819320190,6.737486e-05
C819338206,3.0004901e-05
C819345066,0.00361925
C819353215,1.0
C819357723,0.0025784185
C819358417,0.006288883
C819360974,0.0025146478
C819361402,1.9652956e-05
C819368076,2.085538e-05
C819369515,0.008808902
C819371559,0.004429953
C819382336,0.002550181
C819382970,0.99992394
C819390198,1.0
C819391019,0.00013924185
C819415505,0.0037185876
C819421445,0.003223062
C81942206,1.3094174e-05
C819426583,0.0025322721
C819432550,0.0035164324
C819437770,4.8322832e-05
C819453413,0.9999944
C819458884,4.984437e-05
C819459156,1.0
C819461207,0.9999988
C819465279,0.0035470629
C819498334,2.2233797e-05
C81950064,0.00253862
C819502998,0.0035282786
C819524363,2.1075428e-05
C819527582,4.574457e-05
C819529743,0.0030213187
C819536901,1.89749e-05
C819537605,0.0025424748
C819543860,0.0035386407
C819548481,0.0025433502
C819578703,0.0030009642
C819591483,0.0025492397
C81959866,2.238754e-05
C819604043,1.0
C819607740,1.0
C819617312,0.004392887
C819618584,1.0
C81962757,1.2542346e-05
C819637759,0.0036106072
C819655431,2.0546568e-05
C819658005,0.0043742424
C819683062,1.8585057e-05
C819703399,0.0025330791
C819718755,0.0024960437
C819719271,0.0030251718
C819725017,0.0025635008
C819762343,0.002543043
C819790061,0.0030072536
C819796208,1.7529235e-05
C81980996,0.0025050975
C819817237,1.236141e-05
C819832840,1.2762705e-05
C819849169,0.9999939
C819864360,0.004483672
C819880463,0.0034467818
C819898917,1.232598e-05
C819909511,1.3359488e-05
C819920310,0.002590112
C819920557,8.175536e-05
C819925918,5.1731327e-05
C819951298,0.0055826274
C819981874,0.0024951014
C820004145,0.005252721
C820004242,0.0055177347
C820008453,0.0034692383
C820018193,0.004082228
C820018615,1.8165003e-05
C82002260,1.4023731e-05
C820024675,0.99999475
C82002825,6.788105e-05
C820029451,0.003458575
C820041857,4.8750553e-05
C820061836,1.0
C820062825,0.0035305158
C820072980,3.1847165e-05
C820073766,0.0045260745
C820098470,1.2307608e-05
C820112564,2.4176114e-05
C820116949,1.2259403e-05
C820133686,0.005757797
C820136198,0.0073451246
C820142894,1.8387747e-05
C82016611,0.002540484
C82020096,1.867353e-05
C820205041,2.1439999e-05
C820243572,1.2840827e-05
C820252240,0.00019568794
C82025839,0.002520748
C820268911,1.3363132e-05
C820283472,1.3684422e-05
C82028565,0.003462683
C82030819,0.0025566006
C820308539,1.905338e-05
C82031821,0.003914225
C820318418,0.00011259148
C82032947,1.4508084e-05
C820334407,1.9207704e-05
C820340408,4.64853e-05
C820379266,1.2684031e-05
C82039372,0.0025008377
C820400337,0.0024915766
C820422676,0.00013112578
C820441849,0.0045000114
C820450747,2.0465624e-05
C820454476,0.00021001321
C820483181,1.2416208e-05
C82050695,0.9993905
C820507104,0.0061031277
C82052817,5.7287587e-05
C820533572,9.4442985e-05
C820534238,0.0024852562
C820537759,0.0030009015
C820547039,1.3144871e-05
C820569216,0.9999987
C820569660,0.0036567666
C820575489,0.004547588
C820583528,0.0054257233
C820590134,0.003117546
C820593670,0.0035507742
C820596372,0.00351755
C820603470,0.00470158
C820606859,1.0
C820609894,0.0025725071
C820634922,0.0034554424
C820651228,0.00083113374
C820678079,2.6167847e-05
C820683088,1.4802228e-05
C820724451,0.0035166342
C820731324,1.8679712e-05
C82073854,1.2954985e-05
C82075785,1.4162592e-05
C820818211,0.0034970471
C820821496,0.0024881351
C820821726,0.118282266
C820843573,0.0034954336
C820854384,0.002504722
C820858025,1.229495e-05
C820875982,0.0034997182
C820876686,0.0025494713
C820878235,0.0054002013
C820880108,4.372895e-05
C820894964,1.854796e-05
C820895137,0.005180799
C820901487,0.9999987
C820916690,0.00010993043
C820917061,1.8948302e-05
C820918492,0.003511193
C820930951,0.00711412
C820944180,1.821213e-05
C820956768,0.0025164091
C820976159,0.0030237671
C820988157,2.0961195e-05
C82098979,1.338586e-05
C820999753,0.0025435442
C821021078,2.1993763e-05
C821036006,2.4824543e-05
C821043761,0.0035531
C821046484,0.0058872886
C8210488,4.639673e-05
C821053768,0.005537393
C821067188,0.0035658418
C821100161,0.0037065505
C821119032,4.546511e-05
C821132314,0.00027665705
C821132683,0.0010002042
C821189871,0.005424756
C821194712,0.003540652
C821196923,4.025633e-05
C82121483,0.0025139828
C821238026,0.0025687914
C821255034,0.0030097666
C821258376,2.0713203e-05
C821262193,1.3451675e-05
C821271965,0.00025239767
C821277968,1.872171e-05
C821279101,0.0030426958
C821286000,0.0024979028
C821298299,0.0025300041
C821298905,0.0025069627
C821314281,0.0034956418
C821325621,2.2919201e-05
C82132881,1.8990777e-05
C821347268,0.0025152913
C82134762,0.012231817
C821357596,0.0035263088
C821365255,0.0024910057
C821366330,2.5076735e-05
C821378536,0.0025030915
C82142648,2.4235258e-05
C821430696,0.9999999
C821438551,0.0025304817
C821455253,1.3402237e-05
C821462071,0.0036699174
C821485934,0.0045748455
C821496831,1.3839826e-05
C82150496,1.2394038e-05
C8215709,0.002630535
C821579522,0.0093459375
C821581156,1.34627e-05
C821591703,1.3430691e-05
C821593162,8.835388e-05
C821597497,2.160156e-05
C821616305,0.9999989
C821619166,4.5059805e-05
C821660639,0.0035669159
C821668298,0.0061447164
C821673119,0.0036409078
C821676364,0.022321915
C821694660,1.8099483e-05
C821719026,4.4665012e-05
C821738334,0.0035157038
C821746812,5.0431023e-05
C821758097,0.9999939
C821767937,0.003583277
C821772466,2.8519898e-05
C821777202,1.0
C821778056,0.0044280854
C821779629,0.008276086
C821859117,1.5192592e-05
C821863224,0.0025401926
C82187059,1.2832907e-05
C821873636,0.003135125
C821903371,0.0025342673
C821909309,2.0434618e-05
C821913200,1.2801286e-05
C82191950,0.005585256
C821921861,4.7000813e-05
C821924836,6.5735454e-05
C821929096,4.674304e-05
C821931620,1.281642e-05
C821937644,0.0035265202
C821949774,0.0048367903
C821961340,1.3394519e-05
C821974451,3.011866e-05
C821983911,0.0034537893
C821988315,0.002636557
C822017799,0.008221427
C822023370,1.0
C822031969,1.8568846e-05
C822032652,0.0035702374
C822037961,0.0025346903
C822039931,4.3408778e-05
C822065208,2.0683257e-05
C822066250,1.0
C822066967,0.005510405
C822079773,0.00011322067
C822086624,0.002515868
C822087479,1.9148592e-05
C822095523,0.0024886145
C822100045,0.004846086
C822100846,0.003029433
C822101084,5.133332e-05
C822111316,0.003438697
C822127223,0.0024952819
C82213460,1.3362036e-05
C82213712,0.003034674
C822141064,1.0
C822167245,0.005120135
C822168246,0.0040382408
C822183230,0.99999535
C822210336,0.0034955135
C822213686,4.9790542e-05
C822214416,1.8664236e-05
C822233203,0.0035063447
C822250017,0.005181549
C822258418,2.5145679e-05
C822266832,0.0030484651
C822274881,0.002499527
C82227715,0.0037498341
C822287981,0.0025429404
C822318385,0.0025487184
C822344846,2.2768296e-05
C822359528,0.0037606838
C822383123,0.003610767
C822396888,1.3994913e-05
C822413608,2.1475546e-05
C822440427,0.9999944
C822450306,1.3252996e-05
C822476275,1.0
C82248718,1.2728549e-05
C822487998,0.0025170723
C822494531,9.7562246e-05
C82249584,0.0025226092
C822534705,1.2937182e-05
C822541051,0.0035472969
C822549460,0.0030145824
C822580857,0.002515978
C822589476,0.0052048108
C822594478,0.0035219705
C822600243,0.0036141805
C822610374,2.0676793e-05
C822630053,0.0034927705
C82265241,5.0465613e-05
C822657693,2.428312e-05
C822661667,3.0428318e-05
C822671394,0.0034642052
C822671420,1.2471651e-05
C822683323,0.0034706695
C822703132,4.5414192e-05
C822705596,0.0001256719
C822709271,0.0046344013
C822713817,0.005393255
C822714296,2.8867302e-05
C822715292,0.0034672222
C822722765,0.0036970465
C822738721,1.2599422e-05
C822755602,0.003562194
C822755770,0.0062786317
C822758901,0.003718616
C822765830,0.0034964422
C822769780,1.8954408e-05
C822773800,0.0035800375
C822774940,0.010843962
C822776326,0.0035588916
C822781517,2.5532012e-05
C822799769,1.0
C822804891,0.0037619702
C822814791,0.0025341639
C822817244,0.0046309954
C822821293,4.492619e-05
C822832650,0.0034951514
C822836382,0.0024892571
C822841126,0.005103492
C822849784,0.0026388287
C822862438,0.0024985261
C822876287,0.00011456375
C82288372,2.0942553e-05
C822890043,0.00447183
C822900024,0.0035397203
C822900325,0.9999988
C822900571,1.2716223e-05
C822900795,1.8704204e-05
C822914913,0.0035381163
C822916565,0.0025386224
C822952326,0.0046668323
C822972166,0.0035366022
C822979775,2.5640986e-05
C823013815,1.3212764e-05
C823069526,4.806816e-05
C823071811,0.99999905
C823090905,2.388986e-05
C823090986,1.3376571e-05
C823095176,1.2538459e-05
C82311290,4.3139626e-05
C823116227,1.3851736e-05
C823120085,1.3759957e-05
C823158706,5.187385e-05
C823161628,0.004141458
C823165580,0.0025513235
C823173509,0.0071901726
C823175731,1.24446115e-05
C823182555,1.4172929e-05
C823184668,0.0061861444
C823188608,4.9636703e-05
C823205988,0.0034678383
C823211601,1.2842199e-05
C823212221,0.0030099184
C823231096,2.3034216e-05
C823232627,0.0053893914
C82323335,0.0025754033
C823242954,0.003475376
C823247110,0.00437836
C823251104,5.6846893e-05
C82325206,2.0845397e-05
C823256582,1.8638606e-05
C823258653,0.0025277606
C823269721,1.4101273e-05
C823280965,0.0052578836
C823287990,1.2624632e-05
C823289261,0.99999964
C823304803,1.0
C823309019,1.3396716e-05
C823312807,1.4150118e-05
C823324093,0.9999999
C823340869,0.0025089025
C823343365,0.002498032
C823346399,0.9999987
C823361382,0.0055918493
C823371907,1.960885e-05
C823380602,0.0048592635
C823386527,0.003481981
C823387027,0.0025155547
C823440428,0.004575875
C823446772,4.7118123e-05
C823446794,4.3066466e-05
C823502986,4.5525238e-05
C82350921,0.00527753
C823524092,0.00025329157
C823541396,2.935042e-05
C823542906,0.9999933
C823551739,2.102029e-05
C823564817,2.4236806e-05
C823568225,0.0025287888
C823569441,0.0035335047
C823582746,4.473646e-05
C823592860,0.0035464007
C823594709,1.229645e-05
C823598101,0.99999857
C823610342,2.8110759e-05
C823615117,2.9604515e-05
C823624179,0.0065133628
C823631732,0.0035790151
C82363248,1.0
C823644258,0.00015139
C823659381,0.0030258433
C823662771,0.0036443209
C823681343,2.334648e-05
C823700559,2.0318608e-05
C823705021,1.3783543e-05
C823706006,2.6452826e-05
C823707248,1.0
C823707943,0.0025172243
C823715711,0.0024990435
C823719131,1.4055598e-05
C82373183,1.8665643e-05
C823765769,0.003472124
C823777234,1.8056073e-05
C823786847,0.0001169731
C823788981,0.0013931387
C823801300,2.3202783e-05
C823806759,0.005282669
C823825566,0.003687338
C823845906,0.0025110752
C823855201,0.00026555694
C823859568,0.0036160941
C823865910,1.2266899e-05
C823867360,2.5615956e-05
C823867589,3.046525e-05
C823881843,0.002509701
C823884195,0.00011769902
C823887372,2.1332315e-05
C823902929,0.0038310003
C823904809,0.002507546
C823904936,2.6118036e-05
C823908807,2.0140966e-05
C823910820,0.0025057683
C823929876,2.0520152e-05
C823963935,0.0060935584
C823965083,0.0025075106
C823977046,0.002570972
C823998167,0.00011059071
C823998644,6.9824346e-05
C824002449,0.007200677
C82400750,0.9999932
C82400954,1.8879184e-05
C824019285,5.4419103e-05
C824031221,0.003626062
C824039322,3.0221978e-05
C82404454,0.0025424578
C824045158,0.002495378
C824059304,0.0025787114
C824062209,0.0024942982
C824066449,0.0036960843
C82408529,2.0464728e-05
C824105513,0.00011508033
C82411213,0.0025516502
C824113640,0.0034954469
C824122335,5.1752595e-05
C824124372,0.0034408723
C824171847,1.222467e-05
C824180737,4.6657355e-05
C824182692,1.9493622e-05
C824186876,0.0030166411
C824187974,1.8293877e-05
C82419394,0.0040208506
C824197891,2.4286432e-05
C824198162,0.004598318
C82420267,0.0047836667
C824208363,2.8589282e-05
C824215467,0.99999905
C824225294,0.0025265838
C824242767,5.489487e-05
C82424705,0.0034916042
C824251343,1.902852e-05
C824268591,0.99999964
C824272289,1.907063e-05
C824281944,0.0014715951
C824285986,1.0
C824288810,0.0024857267
C824293006,0.003467372
C824301125,0.00353286
C824317502,0.0037141843
C824326767,0.0053214254
C824329900,1.2814051e-05
C824349695,0.0035064847
C824349847,5.493263e-05
C824369531,1.2744425e-05
C824383503,0.0036360298
C824393998,0.0025406664
C824397896,1.9167466e-05
C824398339,0.0034876394
C824400751,0.003506328
C824408373,1.9043006e-05
C824413771,1.8718158e-05
C824421402,0.9998117
C824422647,0.002561894
C824431404,0.0034756367
C824447646,8.75156e-05
C824476169,0.0035195115
C824490449,0.004352628
C824498662,4.8186113e-05
C824513558,2.5127318e-05
C824522788,1.9929646e-05
C824550267,1.334963e-05
C824552292,0.0035202974
C824553104,0.002549823
C82455704,0.0025056123
C824560538,0.0036590258
C824562042,1.0
C824585589,0.0034661498
C824590202,0.003439733
C824610125,0.0036879107
C824630970,0.0045386665
C824646662,1.0
C824657010,0.003063481
C824673447,0.006989308
C824704393,2.5919659e-05
C824710330,1.2804205e-05
C824722735,1.9404668e-05
C824728966,1.2871664e-05
C82473113,0.000114616414
C824734571,1.3321891e-05
C824737280,0.003541058
C824762540,1.3189738e-05
C824769006,2.008806e-05
C824772693,0.0025004882
C824781215,1.2882704e-05
C824782792,0.005420107
C824783072,0.9999988
C824786916,1.0
C824798475,0.0070301523
